source,status,date,cust_name,cust_num,cust_parent_name,cust_channel,cust_segment,amount,quantity
direct,closed,2025-01-21,The Kroger Co.,1013,Kroger,Retail,Grocery,51756.0,752
direct,closed,2025-01-21,UNFI,1014,UNFI,Retail,Natural,98319.0,1813
direct,closed,2025-01-21,Walmart,1015,Walmart,Retail,Mass,82821.0,1453
direct,closed,2025-01-21,WinCo Foods,1185,WinCo,Retail,Grocery,20400.0,1500
direct,closed,2025-01-22,Amazon,1002,Amazon,Online,Online,13248.800000000001,414
direct,closed,2025-01-22,HEB,1034,HEB,Retail,Grocery,32256.0,780
direct,closed,2025-01-22,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,28922.6,692
direct,closed,2025-01-22,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,10516
direct,closed,2025-01-22,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,13056.0,960
direct,closed,2025-01-22,RTZN Brands | Righteous Felon,1031,RTZN,AFH,Specialty Retail,4896.0,360
direct,closed,2025-01-22,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1897.15,38
direct,closed,2025-01-22,Schnucks,1032,Shnucks,Retail,Grocery,6528.0,480
direct,closed,2025-01-22,Target,1009,Target,Retail,Mass,108969.6,2272
direct,closed,2025-01-22,Walmart,1015,Walmart,Retail,Mass,16815.0,295
direct,closed,2025-01-23,Amazon,1002,Amazon,Online,Online,18356.28,589
direct,closed,2025-01-23,Costco Wholesale,1008,Costco,Club,Club,181425.6,86
direct,closed,2025-01-23,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1879.6599999999999,32
direct,closed,2025-01-23,Walmart,1015,Walmart,Retail,Mass,9234.0,162
direct,closed,2025-01-24,Amazon,1002,Amazon,Online,Online,17545.39,591
direct,closed,2025-01-24,Costco Wholesale,1008,Costco,Club,Club,189864.0,90
direct,closed,2025-01-24,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,63931.2,1316
direct,closed,2025-01-24,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,461
direct,closed,2025-01-24,Meijer,1003,Meijer,Retail,Grocery,7235.6,491
direct,closed,2025-01-24,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,29376.0,2160
direct,closed,2025-01-24,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2365.56,44
direct,closed,2025-01-24,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,56
direct,closed,2025-01-24,Set Sail International,1019,Set Sail,AFH,Off-Shore / Military,151670.0,2848
direct,closed,2025-01-24,Target,1009,Target,Retail,Mass,7238.4,152
direct,closed,2025-01-24,UNFI,1014,UNFI,Retail,Natural,78554.8,2315
direct,closed,2025-01-24,Walmart,1015,Walmart,Retail,Mass,19551.0,343
direct,closed,2025-01-25,Amazon,1002,Amazon,Online,Online,21958.379999999997,721
direct,closed,2025-01-26,Amazon,1002,Amazon,Online,Online,19090.43,615
direct,closed,2025-01-27,Amazon,1002,Amazon,Online,Online,22830.59,775
direct,closed,2025-01-27,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,106224.4,3127
direct,closed,2025-01-27,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,89
direct,closed,2025-01-27,Meijer,1003,Meijer,Retail,Grocery,1581.0,31
direct,closed,2025-01-27,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3800.19,84
direct,closed,2025-01-27,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,9
direct,closed,2025-01-27,SportLife Distribution,1027,SportLife,AFH,Fitness,13056.0,960
direct,closed,2025-01-27,TJX Sierra,1025,TJX,Retail,Outlet,7182.0,126
direct,closed,2025-01-27,Walmart,1015,Walmart,Retail,Mass,18525.0,325
direct,closed,2025-01-28,Amazon,1002,Amazon,Online,Online,22159.18,726
direct,closed,2025-01-28,HEB,1034,HEB,Retail,Grocery,17328.0,370
direct,closed,2025-01-28,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,32767.8,1059
direct,closed,2025-01-28,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,1798
direct,closed,2025-01-28,Meijer,1003,Meijer,Retail,Grocery,3206.4,213
direct,closed,2025-01-28,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2492.59,49
direct,closed,2025-01-28,Target,1009,Target,Retail,Mass,75048.0,1592
direct,closed,2025-01-28,Walmart,1015,Walmart,Retail,Mass,22344.0,392
direct,closed,2025-01-29,Amazon,1002,Amazon,Online,Online,17680.08,594
direct,closed,2025-01-29,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,89365.2,1908
direct,closed,2025-01-29,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,38
direct,closed,2025-01-29,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2131.5,45
direct,closed,2025-01-29,Target,1009,Target,Retail,Mass,37238.4,792
direct,closed,2025-01-29,UNFI,1014,UNFI,Retail,Natural,86322.8,2053
direct,closed,2025-01-29,Walmart,1015,Walmart,Retail,Mass,10032.0,176
direct,closed,2025-01-30,Amazon,1002,Amazon,Online,Online,15457.439999999999,533
direct,closed,2025-01-30,Costco Wholesale,1008,Costco,Club,Club,63288.0,30
direct,closed,2025-01-30,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,3074
direct,closed,2025-01-30,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,96
direct,closed,2025-01-30,Target,1009,Target,Retail,Mass,37756.8,825
direct,closed,2025-01-30,Walmart,1015,Walmart,Retail,Mass,20292.0,356
direct,closed,2025-01-31,Amazon,1002,Amazon,Online,Online,23739.84,771
direct,closed,2025-01-31,Costco Wholesale,1008,Costco,Club,Club,253152.0,120
direct,closed,2025-01-31,HEB,1034,HEB,Retail,Grocery,29520.0,750
direct,closed,2025-01-31,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3355.61,69
direct,closed,2025-01-31,The Kroger Co.,1013,Kroger,Retail,Grocery,39900.0,700
direct,closed,2025-01-31,Walmart,1015,Walmart,Retail,Mass,30153.0,529
direct,closed,2025-02-01,Amazon,1002,Amazon,Online,Online,14707.720000000001,467
direct,closed,2025-02-02,Amazon,1002,Amazon,Online,Online,14281.25,471
direct,closed,2025-02-03,Amazon,1002,Amazon,Online,Online,16066.419999999995,578
direct,closed,2025-02-03,Cohen Foods,1167,Cohen Foods,Retail,Grocery,7776.0,420
direct,closed,2025-02-03,"Grocery Outlet, Inc",1020,Grocery Outlet,Retail,Outlet,140256.0,960
direct,closed,2025-02-03,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,33433.0,705
direct,closed,2025-02-03,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,816
direct,closed,2025-02-03,"McLane Company, Inc.",1018,McLane,Retail,Convenience,4896.0,360
direct,closed,2025-02-03,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,9792.0,720
direct,closed,2025-02-03,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3529.85,53
direct,closed,2025-02-03,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,80
direct,closed,2025-02-03,UNFI,1014,UNFI,Retail,Natural,103495.8,1974
direct,closed,2025-02-03,Walmart,1015,Walmart,Retail,Mass,5244.0,92
direct,closed,2025-02-04,Amazon,1002,Amazon,Online,Online,18040.469999999998,650
direct,closed,2025-02-04,Costco Wholesale,1008,Costco,Club,Club,63288.0,30
direct,closed,2025-02-04,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,37417.4,795
direct,closed,2025-02-04,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,481
direct,closed,2025-02-04,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1283.8600000000001,26
direct,closed,2025-02-04,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,80
direct,closed,2025-02-04,Target,1009,Target,Retail,Mass,11136.0,235
direct,closed,2025-02-04,Walmart,1015,Walmart,Retail,Mass,20178.0,354
direct,closed,2025-02-05,Amazon,1002,Amazon,Online,Online,17119.379999999997,623
direct,closed,2025-02-05,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,581
direct,closed,2025-02-05,Meijer,1003,Meijer,Retail,Grocery,6389.6,399
direct,closed,2025-02-05,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,4105.01,84
direct,closed,2025-02-05,Target,1009,Target,Retail,Mass,3696.0,77
direct,closed,2025-02-05,UNFI,1014,UNFI,Retail,Natural,85437.0,2325
direct,closed,2025-02-05,Walmart,1015,Walmart,Retail,Mass,27759.0,487
direct,closed,2025-02-06,Amazon,1002,Amazon,Online,Online,12782.47,455
direct,closed,2025-02-06,Costco Wholesale,1008,Costco,Club,Club,63288.0,30
direct,closed,2025-02-06,Harris Teeter,1016,Harris Teeter,Retail,Grocery,19950.0,350
direct,closed,2025-02-06,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,6698.6,174
direct,closed,2025-02-06,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,381
direct,closed,2025-02-06,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,86
direct,closed,2025-02-06,SportLife Distribution,1027,SportLife,AFH,Fitness,9792.0,720
direct,closed,2025-02-06,Walmart,1015,Walmart,Retail,Mass,17499.0,307
direct,closed,2025-02-07,Amazon,1002,Amazon,Online,Online,14089.249999999996,463
direct,closed,2025-02-08,Amazon,1002,Amazon,Online,Online,12529.979999999996,407
direct,closed,2025-02-09,Amazon,1002,Amazon,Online,Online,12009.839999999998,405
direct,closed,2025-02-10,Amazon,1002,Amazon,Online,Online,15465.12,626
direct,closed,2025-02-10,Costco Wholesale,1008,Costco,Club,Club,191973.6,91
direct,closed,2025-02-10,Davidson Specialty Foods LLC,1007,Davidson Specialty Foods,Retail,Natural,7440.0,200
direct,closed,2025-02-10,"Grocery Outlet, Inc",1020,Grocery Outlet,Retail,Outlet,70128.0,480
direct,closed,2025-02-10,HEB,1034,HEB,Retail,Grocery,29376.0,720
direct,closed,2025-02-10,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,55354.4,1562
direct,closed,2025-02-10,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,1412
direct,closed,2025-02-10,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,14688.0,1080
direct,closed,2025-02-10,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,9868.19,194
direct,closed,2025-02-10,SportLife Distribution,1027,SportLife,AFH,Fitness,9792.0,720
direct,closed,2025-02-10,TJX HomeGoods,1150,TJX,Retail,Outlet,63041.99999999999,1106
direct,closed,2025-02-10,Target,1009,Target,Retail,Mass,127430.40000000001,2683
direct,closed,2025-02-10,The Kroger Co.,1013,Kroger,Retail,Grocery,39900.0,700
direct,closed,2025-02-10,Walmart,1015,Walmart,Retail,Mass,51072.0,896
direct,closed,2025-02-10,WinCo Foods,1185,WinCo,Retail,Grocery,10336.0,760
direct,closed,2025-02-11,Amazon,1002,Amazon,Online,Online,9835.03,352
direct,closed,2025-02-11,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,16790.4,832
direct,closed,2025-02-11,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,537
direct,closed,2025-02-11,Meijer,1003,Meijer,Retail,Grocery,6428.8,412
direct,closed,2025-02-11,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3542.46,58
direct,closed,2025-02-11,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,119
direct,closed,2025-02-11,TJX Sierra,1025,TJX,Retail,Outlet,9120.0,160
direct,closed,2025-02-11,Walmart,1015,Walmart,Retail,Mass,30609.0,537
direct,closed,2025-02-12,Amazon,1002,Amazon,Online,Online,14580.939999999995,507
direct,closed,2025-02-12,Costco Wholesale,1008,Costco,Club,Club,69616.8,33
direct,closed,2025-02-12,"Grocery Outlet, Inc",1020,Grocery Outlet,Retail,Outlet,139525.5,955
direct,closed,2025-02-12,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,29842.0,924
direct,closed,2025-02-12,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,466
direct,closed,2025-02-12,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1202.6,26
direct,closed,2025-02-12,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,65
direct,closed,2025-02-12,Set Sail International,1019,Set Sail,AFH,Off-Shore / Military,51046.0,3036
direct,closed,2025-02-12,TJX Sierra,1025,TJX,Retail,Outlet,9462.0,166
direct,closed,2025-02-12,Target,1009,Target,Retail,Mass,4752.0,99
direct,closed,2025-02-12,Walmart,1015,Walmart,Retail,Mass,16473.0,289
direct,closed,2025-02-13,Amazon,1002,Amazon,Online,Online,32116.720000000005,1001
direct,closed,2025-02-13,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,462
direct,closed,2025-02-13,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1470.85,32
direct,closed,2025-02-13,Schnucks,1032,Shnucks,Retail,Grocery,15381.6,232
direct,closed,2025-02-13,Target,1009,Target,Retail,Mass,31680.0,660
direct,closed,2025-02-13,Walmart,1015,Walmart,Retail,Mass,18639.0,327
direct,closed,2025-02-14,Amazon,1002,Amazon,Online,Online,29180.29,913
direct,closed,2025-02-14,Costco Wholesale,1008,Costco,Club,Club,63288.0,30
direct,closed,2025-02-14,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,748
direct,closed,2025-02-14,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,816.68,18
direct,closed,2025-02-14,Target,1009,Target,Retail,Mass,23323.2,485
direct,closed,2025-02-14,Walmart,1015,Walmart,Retail,Mass,399.0,7
direct,closed,2025-02-15,Amazon,1002,Amazon,Online,Online,26981.190000000006,813
direct,closed,2025-02-16,Amazon,1002,Amazon,Online,Online,30692.36,929
direct,closed,2025-02-17,Amazon,1002,Amazon,Online,Online,35246.89,1161
direct,closed,2025-02-17,HLA,1017,HLA,Retail,Convenience,3264.0,240
direct,closed,2025-02-17,JRS DISTRIBUTION LLC,1033,JRS,Retail,Convenience,10416.0,280
direct,closed,2025-02-17,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,250334.8,5789
direct,closed,2025-02-17,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,78
direct,closed,2025-02-17,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,13056.0,960
direct,closed,2025-02-17,NYB Distributors,1166,NYB Distributors,AFH,Fitness,3808.0,280
direct,closed,2025-02-17,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,3959.37,77
direct,closed,2025-02-17,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,184
direct,closed,2025-02-17,SportLife Distribution,1027,SportLife,AFH,Fitness,11424.0,840
direct,closed,2025-02-17,UNFI,1014,UNFI,Retail,Natural,381241.8,7741
direct,closed,2025-02-17,Walmart,1015,Walmart,Retail,Mass,24909.0,437
direct,closed,2025-02-17,WinCo Foods,1185,WinCo,Retail,Grocery,3536.0,260
direct,closed,2025-02-18,Amazon,1002,Amazon,Online,Online,30020.350000000006,970
direct,closed,2025-02-18,Costco Wholesale,1008,Costco,Club,Club,126576.0,60
direct,closed,2025-02-18,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,102664.8,2503
direct,closed,2025-02-18,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,1712
direct,closed,2025-02-18,"McLane Company, Inc.",1018,McLane,Retail,Convenience,4896.0,360
direct,closed,2025-02-18,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,4896.0,360
direct,closed,2025-02-18,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2632.27,50
direct,closed,2025-02-18,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,31
direct,closed,2025-02-18,Schnucks,1032,Shnucks,Retail,Grocery,5856.0,294
direct,closed,2025-02-18,Set Sail International,1019,Set Sail,AFH,Off-Shore / Military,85425.0,1655
direct,closed,2025-02-18,Walmart,1015,Walmart,Retail,Mass,17271.0,303
direct,closed,2025-02-19,Amazon,1002,Amazon,Online,Online,27199.249999999996,876
direct,closed,2025-02-19,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,16289.0,399
direct,closed,2025-02-19,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,5510
direct,closed,2025-02-19,Meijer,1003,Meijer,Retail,Grocery,5824.0,322
direct,closed,2025-02-19,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,1092.8899999999999,20
direct,closed,2025-02-19,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,42
direct,closed,2025-02-19,SportLife Distribution,1027,SportLife,AFH,Fitness,9792.0,720
direct,closed,2025-02-19,Walmart,1015,Walmart,Retail,Mass,29184.0,512
direct,closed,2025-02-20,Amazon,1002,Amazon,Online,Online,18329.95,600
direct,closed,2025-02-20,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,168
direct,closed,2025-02-20,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2051.06,42
direct,closed,2025-02-20,Walmart,1015,Walmart,Retail,Mass,22572.0,396
direct,closed,2025-02-21,Amazon,1002,Amazon,Online,Online,23046.269999999997,751
direct,closed,2025-02-21,HEB,1034,HEB,Retail,Grocery,27744.0,650
direct,closed,2025-02-21,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,44873.2,649
direct,closed,2025-02-21,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,4359
direct,closed,2025-02-21,Meijer,1003,Meijer,Retail,Grocery,4377.6,246
direct,closed,2025-02-21,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2283.0699999999997,45
direct,closed,2025-02-21,Sales Samples,1184,Wilde,No Channel,No Segment,0.0,136
direct,closed,2025-02-21,Target,1009,Target,Retail,Mass,30076.800000000003,647
direct,closed,2025-02-21,UNFI,1014,UNFI,Retail,Natural,90669.0,2085
direct,closed,2025-02-21,Walmart,1015,Walmart,Retail,Mass,32661.0,573
direct,closed,2025-02-21,WinCo Foods,1185,WinCo,Retail,Grocery,5712.0,420
direct,closed,2025-02-22,Amazon,1002,Amazon,Online,Online,20604.089999999997,657
direct,closed,2025-02-23,Amazon,1002,Amazon,Online,Online,22398.22,715
direct,closed,2025-02-24,Amazon,1002,Amazon,Online,Online,28438.8,983
direct,closed,2025-02-24,Costco Wholesale,1008,Costco,Club,Club,126576.0,60
direct,closed,2025-02-24,"Life Time, Inc",1029,Life Time,AFH,Fitness,8976.0,660
direct,closed,2025-02-24,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,4216
direct,closed,2025-02-24,"McLane Company, Inc.",1018,McLane,Retail,Convenience,4896.0,360
direct,closed,2025-02-24,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,11424.0,840
direct,closed,2025-02-24,SHOPIFY - WILDE WEB SITE,1146,Shopify,Online,Online,2265.1,40
direct,closed,2025-02-24,SnackTree International,1021,Snack Tree,AFH,Specialty Retail,53568.0,1440
direct,closed,2025-02-24,SportLife Distribution,1027,SportLife,AFH,Fitness,11424.0,840
direct,closed,2025-02-24,Target,1009,Target,Retail,Mass,104865.0,2243
direct,closed,2025-02-24,The Kroger Co.,1013,Kroger,Retail,Grocery,39900.0,700
direct,closed,2025-02-24,UNFI,1014,UNFI,Retail,Natural,98322.6,1873
direct,closed,2025-02-24,Walmart,1015,Walmart,Retail,Mass,13623.0,239
direct,closed,2025-02-24,WinCo Foods,1185,WinCo,Retail,Grocery,14144.0,1040
direct,closed,2025-02-24,World Market,1202,World Market,Retail,Grocery,11904.0,320
direct,closed,2025-02-25,Amazon,1002,Amazon,Online,Online,19704.21,625
direct,closed,2025-02-25,Costco Wholesale,1008,Costco,Club,Club,126576.0,60
direct,closed,2025-02-25,Harris Teeter,1016,Harris Teeter,Retail,Grocery,26781.0,641
direct,closed,2025-02-25,Marketing Samples,1183,Wilde,No Channel,No Segment,0.0,2678
direct,closed,2025-02-25,Walmart,1015,Walmart,Retail,Mass,36366.0,638
direct,closed,2025-02-25,World Market,1202,World Market,Retail,Grocery,11904.0,320
direct,closed,2025-02-26,Amazon,1002,Amazon,Online,Online,5757.67,179
direct,open,2025-02-27,Costco Wholesale,1008,Costco,Club,Club,244512.0,120
direct,open,2025-02-28,Costco Wholesale,1008,Costco,Club,Club,150782.4,74
direct,open,2025-02-28,Target,1009,Target,Retail,Mass,288.0,8
direct,open,2025-02-28,Walmart,1015,Walmart,Retail,Mass,5040.0,105
direct,open,2025-03-01,Walmart,1015,Walmart,Retail,Mass,11661.0,239
direct,open,2025-03-02,HEB,1034,HEB,Retail,Grocery,27840.0,670
direct,open,2025-03-02,Walmart,1015,Walmart,Retail,Mass,288.0,6
direct,open,2025-03-03,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,21179.0,441
direct,open,2025-03-03,Meijer,1003,Meijer,Retail,Grocery,8312.0,338
direct,open,2025-03-03,The Kroger Co.,1013,Kroger,Retail,Grocery,47880.0,840
direct,open,2025-03-03,UNFI,1014,UNFI,Retail,Natural,87036.0,2500
direct,open,2025-03-04,Target,1009,Target,Retail,Mass,96096.0,2288
direct,open,2025-03-04,Walmart,1015,Walmart,Retail,Mass,17886.0,367
direct,open,2025-03-05,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,32874.0,2010
direct,open,2025-03-05,Target,1009,Target,Retail,Mass,200634.0,5071
direct,open,2025-03-05,Walmart,1015,Walmart,Retail,Mass,32511.0,664
direct,open,2025-03-06,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,17367.0,415
direct,open,2025-03-06,The Kroger Co.,1013,Kroger,Retail,Grocery,31920.0,560
direct,open,2025-03-06,UNFI,1014,UNFI,Retail,Natural,95517.0,1795
direct,open,2025-03-07,Costco Wholesale,1008,Costco,Club,Club,165168.0,80
direct,open,2025-03-07,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,33963.6,1020
direct,open,2025-03-07,Muscle Foods USA,1011,Muscle Foods,AFH,Fitness,21216.0,1560
direct,open,2025-03-07,SportLife Distribution,1027,SportLife,AFH,Fitness,8160.0,600
direct,open,2025-03-07,Target,1009,Target,Retail,Mass,73130.4,1687
direct,open,2025-03-08,Walmart,1015,Walmart,Retail,Mass,8472.0,172
direct,open,2025-03-09,HEB,1034,HEB,Retail,Grocery,17712.0,450
direct,open,2025-03-10,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,31572.8,758
direct,open,2025-03-10,Meijer,1003,Meijer,Retail,Grocery,4240.0,160
direct,open,2025-03-10,UNFI,1014,UNFI,Retail,Natural,82383.0,2725
direct,open,2025-03-11,Harris Teeter,1016,Harris Teeter,Retail,Grocery,30504.0,712
direct,open,2025-03-11,"Kehe Distributors, LLC",1005,Kehe,Retail,Natural,45403.0,915
direct,open,2025-03-11,Meijer,1003,Meijer,Retail,Grocery,3072.0,150
direct,open,2025-03-13,HEB,1034,HEB,Retail,Grocery,26304.0,620
direct,open,2025-03-13,TJX HomeGoods,1150,TJX,Retail,Outlet,22317.12,504
direct,open,2025-03-18,Meijer,1003,Meijer,Retail,Grocery,3536.0,260
direct,open,2025-03-18,WinCo Foods,1185,WinCo,Retail,Grocery,26928.0,1980
direct,open,2025-03-20,Meijer,1003,Meijer,Retail,Grocery,2295.0,45
direct,open,2025-03-21,"Grocery Outlet, Inc",1020,Grocery Outlet,Retail,Outlet,70128.0,480
direct,open,2025-03-26,Davidson Specialty Foods LLC,1007,Davidson Specialty Foods,Retail,Natural,5952.0,160
direct,open,2025-03-26,Harris Teeter,1016,Harris Teeter,Retail,Grocery,14247.0,307
direct,open,2025-06-09,"Hy-Vee (Lomar Distributing , Inc)",1010,Hy-Vee,Retail,Grocery,10267.2,69
direct,open,2025-07-07,"Hy-Vee (Lomar Distributing , Inc)",1010,Hy-Vee,Retail,Grocery,47520.0,55
direct,open,2025-09-08,"Hy-Vee (Lomar Distributing , Inc)",1010,Hy-Vee,Retail,Grocery,7833.6,96
dot,closed,2024-01-01,HY-VEE/LOMAR/SPECIALTY,1102,Hy-Vee,Retail,Grocery,2380.8,64
dot,closed,2024-01-01,M R WILLIAMS,1042,MR Williams,Retail,Convenience,108.8,8
dot,closed,2024-01-02,CORE-MARK/LAS VEGAS TWO,1066,Core-Mark,Retail,Convenience,122.39999999999999,9
dot,closed,2024-01-02,CORE-MARK/OHIO,1067,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-01-02,CORE-MARK/PENNSYLVANIA,1040,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-01-02,CORE-MARK/SACRAMENTO,1060,Core-Mark,Retail,Convenience,95.2,7
dot,closed,2024-01-02,EBY-BROWN/KNIGHTDALE,1036,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-02,EBY-BROWN/MID-SOUTH,1070,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-02,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,272.0,20
dot,closed,2024-01-02,EBY-BROWN/YPSILANTI,1091,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-02,KROGER/PEYTON/FOUNTAIN,1106,Kroger,Retail,Grocery,244.8,18
dot,closed,2024-01-02,KROGER/PEYTON/PHOENIX,1107,Kroger,Retail,Grocery,0.0,0
dot,closed,2024-01-02,MCLANE/C-STR/NE CONCORD,1083,McLane,Retail,Convenience,952.0,70
dot,closed,2024-01-02,MCLANE/C-STR/NORTHWST/DRY,1075,McLane,Retail,Convenience,544.0,40
dot,closed,2024-01-02,MCLANE/C-STR/SOUTHERN CAL,1044,McLane,Retail,Convenience,1632.0,120
dot,closed,2024-01-03,CAPITOL DISTRIBUTING,1057,Capitol Distributing,Retail,Convenience,4637.6,341
dot,closed,2024-01-03,CORE-MARK/FORT WORTH,1058,Core-Mark,Retail,Convenience,68.0,5
dot,closed,2024-01-03,CORE-MARK/NEW ENGLAND,1059,Core-Mark,Retail,Convenience,272.0,20
dot,closed,2024-01-03,EBY-BROWN/YPSILANTI,1091,Eby-Brown,Retail,Convenience,1632.0,120
dot,closed,2024-01-03,GIANT EAGLE/WASHINGTON,1079,Giant Eagle,Retail,Convenience,1088.0,80
dot,closed,2024-01-03,MCLANE/C-STR/MID-ATLANTIC,1061,McLane,Retail,Convenience,380.8,28
dot,closed,2024-01-03,MCLANE/C-STR/MIDWEST,1062,McLane,Retail,Convenience,272.0,20
dot,closed,2024-01-03,UNFI/AURORA,1113,UNFI,Retail,Natural,1227.6,33
dot,closed,2024-01-04,CORE-MARK/NEW ENGLAND NOR,1050,Core-Mark,Retail,Convenience,544.0,40
dot,closed,2024-01-04,CORE-MARK/SALT LAKE,1051,Core-Mark,Retail,Convenience,190.4,14
dot,closed,2024-01-04,CORE-MARK/TAMPA,1052,Core-Mark,Retail,Convenience,81.6,6
dot,closed,2024-01-04,EBY-BROWN/SPRINGFIELD,1038,Eby-Brown,Retail,Convenience,1632.0,120
dot,closed,2024-01-04,EBY-BROWN/YPSILANTI,1091,Eby-Brown,Retail,Convenience,544.0,40
dot,closed,2024-01-04,GROCERY SUPPLY/SULPHUR SP,1039,Grocery Supply,Retail,Grocery,595.2,16
dot,closed,2024-01-04,MCLANE/C-STR/CUMBERLAND,1043,McLane,Retail,Convenience,272.0,20
dot,closed,2024-01-04,MCLANE/C-STR/NORTH TEXAS,1095,McLane,Retail,Convenience,748.0,55
dot,closed,2024-01-04,MCLANE/C-STR/PENNSYLVANIA,1054,McLane,Retail,Convenience,544.0,40
dot,closed,2024-01-04,MCLANE/C-STR/SOUTHWEST,1055,McLane,Retail,Convenience,272.0,20
dot,closed,2024-01-04,MCLANE/C-STR/SUNEAST,1097,McLane,Retail,Convenience,476.0,35
